freq,siec,indic_nrgm,unit,geo,year,value
A,G3000,CMPY_NG5,PC,LT,2015,93.100
A,G3000,CMPY_NG5,PC,LT,2016,96.900
A,G3000,CMPY_NG5,PC,LT,2017,98.200
A,G3000,CMPY_NG5,PC,LT,2018,97.600
A,G3000,CMPY_NG5,PC,LT,2019,97.700
A,G3000,CMPY_NG5,PC,LT,2020,93.000
A,G3000,CMPY_NG5,PC,LT,2021,92.290
A,G3000,CMPY_NG5,PC,LT,2022,87.300
A,G3000,CMPY_NG5,PC,LT,2023,91.900
A,G3000,CMPY_NG5,PC,LT,2024,
A,G3000,CMPY_NG5,PC,LU,2013,94.940
A,G3000,CMPY_NG5,PC,LU,2014,93.770
A,G3000,CMPY_NG5,PC,LU,2015,95.390
A,G3000,CMPY_NG5,PC,LU,2016,98.340
A,G3000,CMPY_NG5,PC,LU,2017,97.830
A,G3000,CMPY_NG5,PC,LU,2018,98.310
A,G3000,CMPY_NG5,PC,LU,2019,98.110
A,G3000,CMPY_NG5,PC,LU,2020,98.420
A,G3000,CMPY_NG5,PC,LU,2021,98.270
A,G3000,CMPY_NG5,PC,LU,2022,98.760
A,G3000,CMPY_NG5,PC,LU,2023,99.740
A,G3000,CMPY_NG5,PC,LU,2024,
A,G3000,CMPY_NG5,PC,LV,2013,100.000
A,G3000,CMPY_NG5,PC,LV,2014,100.000
A,G3000,CMPY_NG5,PC,LV,2015,100.000
A,G3000,CMPY_NG5,PC,LV,2016,100.000
A,G3000,CMPY_NG5,PC,LV,2017,92.260
A,G3000,CMPY_NG5,PC,LV,2018,90.950
A,G3000,CMPY_NG5,PC,LV,2019,88.990
A,G3000,CMPY_NG5,PC,LV,2020,93.420
A,G3000,CMPY_NG5,PC,LV,2021,95.600
A,G3000,CMPY_NG5,PC,LV,2022,89.690
A,G3000,CMPY_NG5,PC,LV,2023,85.710
A,G3000,CMPY_NG5,PC,LV,2024,
A,G3000,CMPY_NG5,PC,MD,2013,100.000
A,G3000,CMPY_NG5,PC,MD,2014,100.000
A,G3000,CMPY_NG5,PC,MD,2015,100.000
A,G3000,CMPY_NG5,PC,MD,2016,100.000
A,G3000,CMPY_NG5,PC,MD,2017,100.000
A,G3000,CMPY_NG5,PC,MD,2018,100.000
A,G3000,CMPY_NG5,PC,MD,2019,100.000
A,G3000,CMPY_NG5,PC,MD,2020,100.000
A,G3000,CMPY_NG5,PC,MD,2021,100.000
A,G3000,CMPY_NG5,PC,MD,2022,100.000
A,G3000,CMPY_NG5,PC,MD,2023,94.100
A,G3000,CMPY_NG5,PC,MD,2024,
A,G3000,CMPY_NG5,PC,MK,2013,98.400
A,G3000,CMPY_NG5,PC,MK,2014,98.600
A,G3000,CMPY_NG5,PC,MK,2015,98.500
A,G3000,CMPY_NG5,PC,MK,2016,96.310
A,G3000,CMPY_NG5,PC,MK,2017,97.710
A,G3000,CMPY_NG5,PC,MK,2018,97.960
A,G3000,CMPY_NG5,PC,MK,2019,100.000
A,G3000,CMPY_NG5,PC,MK,2020,100.000
A,G3000,CMPY_NG5,PC,MK,2021,100.000
A,G3000,CMPY_NG5,PC,MK,2022,100.000
A,G3000,CMPY_NG5,PC,MK,2023,99.938
A,G3000,CMPY_NG5,PC,MK,2024,97.044
A,G3000,CMPY_NG5,PC,MT,2013,
A,G3000,CMPY_NG5,PC,MT,2014,
A,G3000,CMPY_NG5,PC,MT,2015,
A,G3000,CMPY_NG5,PC,MT,2016,
A,G3000,CMPY_NG5,PC,MT,2017,100.000
A,G3000,CMPY_NG5,PC,MT,2018,100.000
A,G3000,CMPY_NG5,PC,MT,2019,100.000
A,G3000,CMPY_NG5,PC,MT,2020,100.000
A,G3000,CMPY_NG5,PC,MT,2021,100.000
A,G3000,CMPY_NG5,PC,MT,2022,100.000
A,G3000,CMPY_NG5,PC,MT,2023,100.000
A,G3000,CMPY_NG5,PC,MT,2024,
A,G3000,CMPY_NG5,PC,PL,2013,92.090
A,G3000,CMPY_NG5,PC,PL,2014,88.040
A,G3000,CMPY_NG5,PC,PL,2015,82.480
A,G3000,CMPY_NG5,PC,PL,2016,83.050
A,G3000,CMPY_NG5,PC,PL,2017,89.730
A,G3000,CMPY_NG5,PC,PL,2018,88.780
A,G3000,CMPY_NG5,PC,PL,2019,95.680
A,G3000,CMPY_NG5,PC,PL,2020,93.940
A,G3000,CMPY_NG5,PC,PL,2021,95.540
A,G3000,CMPY_NG5,PC,PL,2022,92.230
A,G3000,CMPY_NG5,PC,PL,2023,89.930
A,G3000,CMPY_NG5,PC,PL,2024,
A,G3000,CMPY_NG5,PC,PT,2013,95.840
A,G3000,CMPY_NG5,PC,PT,2014,95.940
A,G3000,CMPY_NG5,PC,PT,2015,93.780
A,G3000,CMPY_NG5,PC,PT,2016,97.080
A,G3000,CMPY_NG5,PC,PT,2017,98.530
A,G3000,CMPY_NG5,PC,PT,2018,97.617
A,G3000,CMPY_NG5,PC,PT,2019,97.550
A,G3000,CMPY_NG5,PC,PT,2020,98.830
A,G3000,CMPY_NG5,PC,PT,2021,97.079
A,G3000,CMPY_NG5,PC,PT,2022,98.340
A,G3000,CMPY_NG5,PC,PT,2023,95.843
A,G3000,CMPY_NG5,PC,PT,2024,
A,G3000,CMPY_NG5,PC,RO,2013,85.450
A,G3000,CMPY_NG5,PC,RO,2014,90.040
A,G3000,CMPY_NG5,PC,RO,2015,92.580
A,G3000,CMPY_NG5,PC,RO,2016,89.430
A,G3000,CMPY_NG5,PC,RO,2017,84.840
A,G3000,CMPY_NG5,PC,RO,2018,83.860
A,G3000,CMPY_NG5,PC,RO,2019,88.644
A,G3000,CMPY_NG5,PC,RO,2020,88.780
A,G3000,CMPY_NG5,PC,RO,2021,88.690
A,G3000,CMPY_NG5,PC,RO,2022,84.730
A,G3000,CMPY_NG5,PC,RO,2023,87.770
A,G3000,CMPY_NG5,PC,RO,2024,
A,G3000,CMPY_NG5,PC,RS,2013,95.000
A,G3000,CMPY_NG5,PC,RS,2014,86.000
A,G3000,CMPY_NG5,PC,RS,2015,95.000
A,G3000,CMPY_NG5,PC,RS,2016,90.000
A,G3000,CMPY_NG5,PC,RS,2017,92.000
A,G3000,CMPY_NG5,PC,RS,2018,91.000
A,G3000,CMPY_NG5,PC,RS,2019,95.000
A,G3000,CMPY_NG5,PC,RS,2020,89.000
A,G3000,CMPY_NG5,PC,RS,2021,86.000
A,G3000,CMPY_NG5,PC,RS,2022,93.700
A,G3000,CMPY_NG5,PC,RS,2023,100.000
A,G3000,CMPY_NG5,PC,RS,2024,
A,G3000,CMPY_NG5,PC,SE,2013,100.000
A,G3000,CMPY_NG5,PC,SE,2014,100.000
A,G3000,CMPY_NG5,PC,SE,2015,100.000
A,G3000,CMPY_NG5,PC,SE,2016,100.000
A,G3000,CMPY_NG5,PC,SE,2017,100.000
A,G3000,CMPY_NG5,PC,SE,2018,100.000
A,G3000,CMPY_NG5,PC,SE,2019,100.000
A,G3000,CMPY_NG5,PC,SE,2020,100.000
A,G3000,CMPY_NG5,PC,SE,2021,100.000
A,G3000,CMPY_NG5,PC,SE,2022,100.000
A,G3000,CMPY_NG5,PC,SE,2023,100.000
A,G3000,CMPY_NG5,PC,SE,2024,
A,G3000,CMPY_NG5,PC,SI,2013,99.300
A,G3000,CMPY_NG5,PC,SI,2014,97.550
A,G3000,CMPY_NG5,PC,SI,2015,97.330
A,G3000,CMPY_NG5,PC,SI,2016,96.220
A,G3000,CMPY_NG5,PC,SI,2017,96.730
A,G3000,CMPY_NG5,PC,SI,2018,97.490
A,G3000,CMPY_NG5,PC,SI,2019,99.720
A,G3000,CMPY_NG5,PC,SI,2020,99.740
A,G3000,CMPY_NG5,PC,SI,2021,99.730
A,G3000,CMPY_NG5,PC,SI,2022,99.720
A,G3000,CMPY_NG5,PC,SI,2023,99.710
A,G3000,CMPY_NG5,PC,SI,2024,
A,G3000,CMPY_NG5,PC,SK,2013,96.730
A,G3000,CMPY_NG5,PC,SK,2014,94.960
A,G3000,CMPY_NG5,PC,SK,2015,97.490
A,G3000,CMPY_NG5,PC,SK,2016,98.730
A,G3000,CMPY_NG5,PC,SK,2017,95.730
A,G3000,CMPY_NG5,PC,SK,2018,97.090
A,G3000,CMPY_NG5,PC,SK,2019,91.910
A,G3000,CMPY_NG5,PC,SK,2020,94.050
A,G3000,CMPY_NG5,PC,SK,2021,93.500
A,G3000,CMPY_NG5,PC,SK,2022,98.180
A,G3000,CMPY_NG5,PC,SK,2023,93.570
A,G3000,CMPY_NG5,PC,SK,2024,
A,G3000,CMPY_NG5,PC,TR,2013,88.850
A,G3000,CMPY_NG5,PC,TR,2014,82.510
A,G3000,CMPY_NG5,PC,TR,2015,84.630
A,G3000,CMPY_NG5,PC,TR,2016,96.420
A,G3000,CMPY_NG5,PC,TR,2017,84.040
A,G3000,CMPY_NG5,PC,TR,2018,83.910
A,G3000,CMPY_NG5,PC,TR,2019,95.420
A,G3000,CMPY_NG5,PC,TR,2020,90.010
A,G3000,CMPY_NG5,PC,TR,2021,92.800
A,G3000,CMPY_NG5,PC,TR,2022,95.000
A,G3000,CMPY_NG5,PC,TR,2023,89.030
A,G3000,CMPY_NG5,PC,TR,2024,
A,G3000,GRTL,NR,AT,2013,45.000
A,G3000,GRTL,NR,AT,2014,54.000
A,G3000,GRTL,NR,AT,2015,56.000
A,G3000,GRTL,NR,AT,2016,64.000
A,G3000,GRTL,NR,AT,2017,65.000
A,G3000,GRTL,NR,AT,2018,69.000
A,G3000,GRTL,NR,AT,2019,71.000
A,G3000,GRTL,NR,AT,2020,72.000
A,G3000,GRTL,NR,AT,2021,68.000
A,G3000,GRTL,NR,AT,2022,61.000
A,G3000,GRTL,NR,AT,2023,57.000
A,G3000,GRTL,NR,AT,2024,
A,G3000,GRTL,NR,BA,2013,5.000
A,G3000,GRTL,NR,BA,2014,5.000
A,G3000,GRTL,NR,BA,2015,5.000
A,G3000,GRTL,NR,BA,2016,5.000
A,G3000,GRTL,NR,BA,2017,5.000
A,G3000,GRTL,NR,BA,2018,5.000
A,G3000,GRTL,NR,BA,2019,7.000
A,G3000,GRTL,NR,BA,2020,7.000
A,G3000,GRTL,NR,BA,2021,7.000
A,G3000,GRTL,NR,BA,2022,7.000
A,G3000,GRTL,NR,BA,2023,7.000
A,G3000,GRTL,NR,BA,2024,
A,G3000,GRTL,NR,BE,2013,29.000
A,G3000,GRTL,NR,BE,2014,37.000
A,G3000,GRTL,NR,BE,2015,46.000
A,G3000,GRTL,NR,BE,2016,40.000
A,G3000,GRTL,NR,BE,2017,41.000
A,G3000,GRTL,NR,BE,2018,37.000
A,G3000,GRTL,NR,BE,2019,41.000
A,G3000,GRTL,NR,BE,2020,40.000
A,G3000,GRTL,NR,BE,2021,38.000
A,G3000,GRTL,NR,BE,2022,30.000
A,G3000,GRTL,NR,BE,2023,30.000
A,G3000,GRTL,NR,BE,2024,
A,G3000,GRTL,NR,BG,2013,23.000
A,G3000,GRTL,NR,BG,2014,21.000
A,G3000,GRTL,NR,BG,2015,22.000
A,G3000,GRTL,NR,BG,2016,21.000
A,G3000,GRTL,NR,BG,2017,21.000
A,G3000,GRTL,NR,BG,2018,19.000
A,G3000,GRTL,NR,BG,2019,21.000
A,G3000,GRTL,NR,BG,2020,21.000
A,G3000,GRTL,NR,BG,2021,27.000
A,G3000,GRTL,NR,BG,2022,27.000
A,G3000,GRTL,NR,BG,2023,26.000
A,G3000,GRTL,NR,BG,2024,
A,G3000,GRTL,NR,CY,2013,0.000
A,G3000,GRTL,NR,CY,2014,0.000
A,G3000,GRTL,NR,CY,2015,0.000
A,G3000,GRTL,NR,CY,2016,0.000
A,G3000,GRTL,NR,CY,2017,0.000
A,G3000,GRTL,NR,CY,2018,0.000
A,G3000,GRTL,NR,CY,2019,0.000
A,G3000,GRTL,NR,CY,2020,0.000
A,G3000,GRTL,NR,CY,2021,0.000
A,G3000,GRTL,NR,CY,2022,0.000
A,G3000,GRTL,NR,CY,2023,
A,G3000,GRTL,NR,CY,2024,
A,G3000,GRTL,NR,CZ,2013,74.000
A,G3000,GRTL,NR,CZ,2014,80.000
A,G3000,GRTL,NR,CZ,2015,88.000
A,G3000,GRTL,NR,CZ,2016,98.000
A,G3000,GRTL,NR,CZ,2017,110.000
A,G3000,GRTL,NR,CZ,2018,63.000
A,G3000,GRTL,NR,CZ,2019,125.000
A,G3000,GRTL,NR,CZ,2020,133.000
A,G3000,GRTL,NR,CZ,2021,137.000
A,G3000,GRTL,NR,CZ,2022,99.000
A,G3000,GRTL,NR,CZ,2023,110.000
A,G3000,GRTL,NR,CZ,2024,
A,G3000,GRTL,NR,DE,2013,825.000
A,G3000,GRTL,NR,DE,2014,854.000
A,G3000,GRTL,NR,DE,2015,946.000
A,G3000,GRTL,NR,DE,2016,983.000
A,G3000,GRTL,NR,DE,2017,995.000
A,G3000,GRTL,NR,DE,2018,990.000
A,G3000,GRTL,NR,DE,2019,985.000
A,G3000,GRTL,NR,DE,2020,979.000
A,G3000,GRTL,NR,DE,2021,979.000
A,G3000,GRTL,NR,DE,2022,979.000
A,G3000,GRTL,NR,DE,2023,973.000
A,G3000,GRTL,NR,DE,2024,
A,G3000,GRTL,NR,DK,2013,14.000
A,G3000,GRTL,NR,DK,2014,20.000
A,G3000,GRTL,NR,DK,2015,17.000
A,G3000,GRTL,NR,DK,2016,18.000
A,G3000,GRTL,NR,DK,2017,15.000
A,G3000,GRTL,NR,DK,2018,14.000
A,G3000,GRTL,NR,DK,2019,13.000
A,G3000,GRTL,NR,DK,2020,12.000
A,G3000,GRTL,NR,DK,2021,12.000
A,G3000,GRTL,NR,DK,2022,12.000
A,G3000,GRTL,NR,DK,2023,13.000
A,G3000,GRTL,NR,DK,2024,
A,G3000,GRTL,NR,EE,2013,23.000
A,G3000,GRTL,NR,EE,2014,22.000
A,G3000,GRTL,NR,EE,2015,21.000
A,G3000,GRTL,NR,EE,2016,24.000
A,G3000,GRTL,NR,EE,2017,24.000
A,G3000,GRTL,NR,EE,2018,37.000
A,G3000,GRTL,NR,EE,2019,39.000
A,G3000,GRTL,NR,EE,2020,36.000
A,G3000,GRTL,NR,EE,2021,28.000
A,G3000,GRTL,NR,EE,2022,23.000
A,G3000,GRTL,NR,EE,2023,21.000
A,G3000,GRTL,NR,EE,2024,
A,G3000,GRTL,NR,EL,2013,11.000
A,G3000,GRTL,NR,EL,2014,16.000
A,G3000,GRTL,NR,EL,2015,21.000
A,G3000,GRTL,NR,EL,2016,29.000
A,G3000,GRTL,NR,EL,2017,39.000
A,G3000,GRTL,NR,EL,2018,21.000
A,G3000,GRTL,NR,EL,2019,25.000
A,G3000,GRTL,NR,EL,2020,24.000
A,G3000,GRTL,NR,EL,2021,22.000
A,G3000,GRTL,NR,EL,2022,23.000
A,G3000,GRTL,NR,EL,2023,22.000
A,G3000,GRTL,NR,EL,2024,
A,G3000,GRTL,NR,ES,2013,37.000
A,G3000,GRTL,NR,ES,2014,44.000
A,G3000,GRTL,NR,ES,2015,52.000
A,G3000,GRTL,NR,ES,2016,56.000
A,G3000,GRTL,NR,ES,2017,71.000
A,G3000,GRTL,NR,ES,2018,73.000
A,G3000,GRTL,NR,ES,2019,97.000
A,G3000,GRTL,NR,ES,2020,121.000
A,G3000,GRTL,NR,ES,2021,141.000
A,G3000,GRTL,NR,ES,2022,148.000
A,G3000,GRTL,NR,ES,2023,130.000
A,G3000,GRTL,NR,ES,2024,140.000
A,G3000,GRTL,NR,FI,2013,26.000
A,G3000,GRTL,NR,FI,2014,26.000
A,G3000,GRTL,NR,FI,2015,23.000
A,G3000,GRTL,NR,FI,2016,24.000
A,G3000,GRTL,NR,FI,2017,24.000
A,G3000,GRTL,NR,FI,2018,24.000
A,G3000,GRTL,NR,FI,2019,24.000
A,G3000,GRTL,NR,FI,2020,10.000
A,G3000,GRTL,NR,FI,2021,12.000
A,G3000,GRTL,NR,FI,2022,10.000
A,G3000,GRTL,NR,FI,2023,12.000
A,G3000,GRTL,NR,FI,2024,
A,G3000,GRTL,NR,FR,2013,61.000
A,G3000,GRTL,NR,FR,2014,64.000
A,G3000,GRTL,NR,FR,2015,66.000
A,G3000,GRTL,NR,FR,2016,71.000
A,G3000,GRTL,NR,FR,2017,74.000
A,G3000,GRTL,NR,FR,2018,74.000
A,G3000,GRTL,NR,FR,2019,67.000
A,G3000,GRTL,NR,FR,2020,68.000
A,G3000,GRTL,NR,FR,2021,81.000
A,G3000,GRTL,NR,FR,2022,78.000
A,G3000,GRTL,NR,FR,2023,63.000
A,G3000,GRTL,NR,FR,2024,
A,G3000,GRTL,NR,GE,2013,
A,G3000,GRTL,NR,GE,2014,
A,G3000,GRTL,NR,GE,2015,41.000
A,G3000,GRTL,NR,GE,2016,40.000
A,G3000,GRTL,NR,GE,2017,35.000
A,G3000,GRTL,NR,GE,2018,32.000
A,G3000,GRTL,NR,GE,2019,33.000
A,G3000,GRTL,NR,GE,2020,33.000
A,G3000,GRTL,NR,GE,2021,30.000
A,G3000,GRTL,NR,GE,2022,28.000
A,G3000,GRTL,NR,GE,2023,28.000
A,G3000,GRTL,NR,GE,2024,
A,G3000,GRTL,NR,HR,2013,42.000
A,G3000,GRTL,NR,HR,2014,40.000
A,G3000,GRTL,NR,HR,2015,45.000
A,G3000,GRTL,NR,HR,2016,46.000
A,G3000,GRTL,NR,HR,2017,46.000
A,G3000,GRTL,NR,HR,2018,44.000
A,G3000,GRTL,NR,HR,2019,45.000
A,G3000,GRTL,NR,HR,2020,46.000
A,G3000,GRTL,NR,HR,2021,42.000
A,G3000,GRTL,NR,HR,2022,39.000
A,G3000,GRTL,NR,HR,2023,39.000
A,G3000,GRTL,NR,HR,2024,
A,G3000,GRTL,NR,HU,2013,24.000
A,G3000,GRTL,NR,HU,2014,29.000
A,G3000,GRTL,NR,HU,2015,32.000
A,G3000,GRTL,NR,HU,2016,28.000
A,G3000,GRTL,NR,HU,2017,27.000
A,G3000,GRTL,NR,HU,2018,27.000
A,G3000,GRTL,NR,HU,2019,29.000
A,G3000,GRTL,NR,HU,2020,29.000
A,G3000,GRTL,NR,HU,2021,25.000
A,G3000,GRTL,NR,HU,2022,26.000
A,G3000,GRTL,NR,HU,2023,26.000
A,G3000,GRTL,NR,HU,2024,
A,G3000,GRTL,NR,IE,2013,7.000
A,G3000,GRTL,NR,IE,2014,7.000
A,G3000,GRTL,NR,IE,2015,7.000
A,G3000,GRTL,NR,IE,2016,8.000
A,G3000,GRTL,NR,IE,2017,9.000
A,G3000,GRTL,NR,IE,2018,9.000
A,G3000,GRTL,NR,IE,2019,11.000
A,G3000,GRTL,NR,IE,2020,9.000
A,G3000,GRTL,NR,IE,2021,8.000
A,G3000,GRTL,NR,IE,2022,6.000
A,G3000,GRTL,NR,IE,2023,6.000
A,G3000,GRTL,NR,IE,2024,
A,G3000,GRTL,NR,IT,2013,330.000
A,G3000,GRTL,NR,IT,2014,342.000
A,G3000,GRTL,NR,IT,2015,378.000
A,G3000,GRTL,NR,IT,2016,393.000
A,G3000,GRTL,NR,IT,2017,420.000
A,G3000,GRTL,NR,IT,2018,412.000
A,G3000,GRTL,NR,IT,2019,446.000
A,G3000,GRTL,NR,IT,2020,612.000
A,G3000,GRTL,NR,IT,2021,697.000
A,G3000,GRTL,NR,IT,2022,696.000
A,G3000,GRTL,NR,IT,2023,634.000
A,G3000,GRTL,NR,IT,2024,
A,G3000,GRTL,NR,LT,2013,5.000
A,G3000,GRTL,NR,LT,2014,3.000
A,G3000,GRTL,NR,LT,2015,4.000
A,G3000,GRTL,NR,LT,2016,4.000
A,G3000,GRTL,NR,LT,2017,4.000
A,G3000,GRTL,NR,LT,2018,5.000
A,G3000,GRTL,NR,LT,2019,5.000
A,G3000,GRTL,NR,LT,2020,5.000
A,G3000,GRTL,NR,LT,2021,5.000
A,G3000,GRTL,NR,LT,2022,5.000
A,G3000,GRTL,NR,LT,2023,5.000
A,G3000,GRTL,NR,LT,2024,
A,G3000,GRTL,NR,LU,2013,5.000
A,G3000,GRTL,NR,LU,2014,6.000
A,G3000,GRTL,NR,LU,2015,6.000
A,G3000,GRTL,NR,LU,2016,8.000
A,G3000,GRTL,NR,LU,2017,8.000
A,G3000,GRTL,NR,LU,2018,9.000
A,G3000,GRTL,NR,LU,2019,8.000
A,G3000,GRTL,NR,LU,2020,7.000
A,G3000,GRTL,NR,LU,2021,6.000
A,G3000,GRTL,NR,LU,2022,6.000
A,G3000,GRTL,NR,LU,2023,5.000
A,G3000,GRTL,NR,LU,2024,
A,G3000,GRTL,NR,LV,2013,1.000
A,G3000,GRTL,NR,LV,2014,1.000
A,G3000,GRTL,NR,LV,2015,1.000
A,G3000,GRTL,NR,LV,2016,1.000
A,G3000,GRTL,NR,LV,2017,6.000
A,G3000,GRTL,NR,LV,2018,11.000
A,G3000,GRTL,NR,LV,2019,11.000
A,G3000,GRTL,NR,LV,2020,11.000
A,G3000,GRTL,NR,LV,2021,10.000
A,G3000,GRTL,NR,LV,2022,9.000
A,G3000,GRTL,NR,LV,2023,12.000
A,G3000,GRTL,NR,LV,2024,
A,G3000,GRTL,NR,MD,2013,20.000
A,G3000,GRTL,NR,MD,2014,20.000
A,G3000,GRTL,NR,MD,2015,20.000
A,G3000,GRTL,NR,MD,2016,20.000
A,G3000,GRTL,NR,MD,2017,11.000
A,G3000,GRTL,NR,MD,2018,14.000
A,G3000,GRTL,NR,MD,2019,15.000
A,G3000,GRTL,NR,MD,2020,24.000
A,G3000,GRTL,NR,MD,2021,24.000
A,G3000,GRTL,NR,MD,2022,25.000
A,G3000,GRTL,NR,MD,2023,24.000
A,G3000,GRTL,NR,MD,2024,
A,G3000,GRTL,NR,ME,2013,0.000
A,G3000,GRTL,NR,ME,2014,0.000
A,G3000,GRTL,NR,ME,2015,0.000
A,G3000,GRTL,NR,ME,2016,0.000
A,G3000,GRTL,NR,ME,2017,0.000
A,G3000,GRTL,NR,ME,2018,0.000
A,G3000,GRTL,NR,ME,2019,0.000
A,G3000,GRTL,NR,ME,2020,0.000
A,G3000,GRTL,NR,ME,2021,0.000
A,G3000,GRTL,NR,ME,2022,0.000
A,G3000,GRTL,NR,ME,2023,0.000
A,G3000,GRTL,NR,ME,2024,
A,G3000,GRTL,NR,MK,2013,7.000
A,G3000,GRTL,NR,MK,2014,7.000
A,G3000,GRTL,NR,MK,2015,7.000
A,G3000,GRTL,NR,MK,2016,7.000
A,G3000,GRTL,NR,MK,2017,7.000
A,G3000,GRTL,NR,MK,2018,8.000
A,G3000,GRTL,NR,MK,2019,6.000
A,G3000,GRTL,NR,MK,2020,6.000
A,G3000,GRTL,NR,MK,2021,6.000
A,G3000,GRTL,NR,MK,2022,7.000
A,G3000,GRTL,NR,MK,2023,8.000
A,G3000,GRTL,NR,MK,2024,9.000
A,G3000,GRTL,NR,NL,2013,45.000
A,G3000,GRTL,NR,NL,2014,46.000
A,G3000,GRTL,NR,NL,2015,51.000
A,G3000,GRTL,NR,NL,2016,48.000
A,G3000,GRTL,NR,NL,2017,48.000
A,G3000,GRTL,NR,NL,2018,48.000
A,G3000,GRTL,NR,NL,2019,52.000
A,G3000,GRTL,NR,NL,2020,52.000
A,G3000,GRTL,NR,NL,2021,52.000
A,G3000,GRTL,NR,NL,2022,48.000
A,G3000,GRTL,NR,NL,2023,53.000
A,G3000,GRTL,NR,NL,2024,
A,G3000,GRTL,NR,PL,2013,64.000
A,G3000,GRTL,NR,PL,2014,78.000
A,G3000,GRTL,NR,PL,2015,88.000
A,G3000,GRTL,NR,PL,2016,113.000
A,G3000,GRTL,NR,PL,2017,108.000
A,G3000,GRTL,NR,PL,2018,113.000
A,G3000,GRTL,NR,PL,2019,112.000
A,G3000,GRTL,NR,PL,2020,113.000
A,G3000,GRTL,NR,PL,2021,108.000
A,G3000,GRTL,NR,PL,2022,118.000
A,G3000,GRTL,NR,PL,2023,109.000
A,G3000,GRTL,NR,PL,2024,
A,G3000,GRTL,NR,PT,2013,22.000
A,G3000,GRTL,NR,PT,2014,22.000
A,G3000,GRTL,NR,PT,2015,23.000
A,G3000,GRTL,NR,PT,2016,23.000
A,G3000,GRTL,NR,PT,2017,25.000
A,G3000,GRTL,NR,PT,2018,24.000
A,G3000,GRTL,NR,PT,2019,25.000
A,G3000,GRTL,NR,PT,2020,26.000
A,G3000,GRTL,NR,PT,2021,25.000
A,G3000,GRTL,NR,PT,2022,28.000
A,G3000,GRTL,NR,PT,2023,30.000
A,G3000,GRTL,NR,PT,2024,
A,G3000,GRTL,NR,RO,2013,67.000
A,G3000,GRTL,NR,RO,2014,70.000
A,G3000,GRTL,NR,RO,2015,74.000
A,G3000,GRTL,NR,RO,2016,84.000
A,G3000,GRTL,NR,RO,2017,86.000
A,G3000,GRTL,NR,RO,2018,80.000
A,G3000,GRTL,NR,RO,2019,73.000
A,G3000,GRTL,NR,RO,2020,76.000
A,G3000,GRTL,NR,RO,2021,75.000
A,G3000,GRTL,NR,RO,2022,68.000
A,G3000,GRTL,NR,RO,2023,58.000
A,G3000,GRTL,NR,RO,2024,
A,G3000,GRTL,NR,RS,2013,37.000
A,G3000,GRTL,NR,RS,2014,35.000
A,G3000,GRTL,NR,RS,2015,36.000
A,G3000,GRTL,NR,RS,2016,38.000
A,G3000,GRTL,NR,RS,2017,39.000
A,G3000,GRTL,NR,RS,2018,37.000
A,G3000,GRTL,NR,RS,2019,35.000
A,G3000,GRTL,NR,RS,2020,35.000
A,G3000,GRTL,NR,RS,2021,34.000
A,G3000,GRTL,NR,RS,2022,33.000
A,G3000,GRTL,NR,RS,2023,34.000
A,G3000,GRTL,NR,RS,2024,
A,G3000,GRTL,NR,SE,2013,6.000
A,G3000,GRTL,NR,SE,2014,6.000
A,G3000,GRTL,NR,SE,2015,7.000
A,G3000,GRTL,NR,SE,2016,7.000
A,G3000,GRTL,NR,SE,2017,7.000
A,G3000,GRTL,NR,SE,2018,7.000
A,G3000,GRTL,NR,SE,2019,7.000
A,G3000,GRTL,NR,SE,2020,8.000
A,G3000,GRTL,NR,SE,2021,7.000
A,G3000,GRTL,NR,SE,2022,6.000
A,G3000,GRTL,NR,SE,2023,6.000
A,G3000,GRTL,NR,SE,2024,
A,G3000,GRTL,NR,SI,2013,21.000
A,G3000,GRTL,NR,SI,2014,21.000
A,G3000,GRTL,NR,SI,2015,20.000
A,G3000,GRTL,NR,SI,2016,22.000
A,G3000,GRTL,NR,SI,2017,28.000
A,G3000,GRTL,NR,SI,2018,23.000
A,G3000,GRTL,NR,SI,2019,22.000
A,G3000,GRTL,NR,SI,2020,22.000
A,G3000,GRTL,NR,SI,2021,23.000
A,G3000,GRTL,NR,SI,2022,19.000
A,G3000,GRTL,NR,SI,2023,19.000
A,G3000,GRTL,NR,SI,2024,
A,G3000,GRTL,NR,SK,2013,26.000
A,G3000,GRTL,NR,SK,2014,25.000
A,G3000,GRTL,NR,SK,2015,29.000
A,G3000,GRTL,NR,SK,2016,25.000
A,G3000,GRTL,NR,SK,2017,28.000
A,G3000,GRTL,NR,SK,2018,27.000
A,G3000,GRTL,NR,SK,2019,26.000
A,G3000,GRTL,NR,SK,2020,26.000
A,G3000,GRTL,NR,SK,2021,26.000
A,G3000,GRTL,NR,SK,2022,20.000
A,G3000,GRTL,NR,SK,2023,19.000
A,G3000,GRTL,NR,SK,2024,
A,G3000,GRTL,NR,TR,2013,119.000
A,G3000,GRTL,NR,TR,2014,118.000
A,G3000,GRTL,NR,TR,2015,117.000
A,G3000,GRTL,NR,TR,2016,118.000
A,G3000,GRTL,NR,TR,2017,121.000
A,G3000,GRTL,NR,TR,2018,118.000
A,G3000,GRTL,NR,TR,2019,112.000
A,G3000,GRTL,NR,TR,2020,119.000
A,G3000,GRTL,NR,TR,2021,123.000
A,G3000,GRTL,NR,TR,2022,117.000
